Time [s], Internal Clock [ms], Altitude [m], Accel X [m/s^2], Accel Y [m/s^2], Accel Z [m/s^2], Jerk X [m/s^3], Jerk Y [m/s^3], Jerk Z [m/s^3]
142.000, 142000, 386.922, -18.770, 3.713, 9.683, -21.741, 3.744, -2.396, LED: BLUE, THRESHOLD: 2.50
143.000, 143000, 386.794, 4.233, 4.045, 10.390, 23.003, 0.332, 0.708, LED: RED, THRESHOLD: 2.50
144.000, 144000, 386.923, 0.461, 0.477, 6.090, -3.772, -3.568, -4.300, LED: WHITE, THRESHOLD: 2.50
145.000, 145000, 386.874, 5.240, 0.596, 1.281, 4.779, 0.119, -4.810, LED: WHITE, THRESHOLD: 2.50
146.000, 146000, 386.900, -5.879, -2.974, 3.157, -11.119, -3.571, 1.877, LED: BLUE, THRESHOLD: 2.50
147.000, 147000, 387.279, 8.794, 8.262, 15.888, 14.673, 11.237, 12.730, LED: RED, THRESHOLD: 2.50
148.000, 148000, 387.457, -6.614, 5.276, 7.847, -15.409, -2.987, -8.040, LED: BLUE, THRESHOLD: 2.50
149.000, 149000, 387.648, -3.114, 14.910, 16.113, 3.501, 9.635, 8.265, LED: GREEN, THRESHOLD: 2.50
150.000, 150000, 387.945, -10.404, 2.605, 2.007, -7.290, -12.306, -14.106, LED: WHITE, THRESHOLD: 2.75
151.000, 151000, 388.622, 1.388, 2.858, 3.205, 11.792, 0.253, 1.198, LED: RED, THRESHOLD: 2.75
152.000, 152000, 388.258, -6.238, -1.351, 5.393, -7.626, -4.208, 2.188, LED: BLUE, THRESHOLD: 2.75
153.000, 153000, 387.632, 11.030, -1.324, -4.915, 17.268, 0.026, -10.309, LED: RED, THRESHOLD: 2.75
154.000, 154000, 387.540, -7.176, -1.831, 14.131, -18.206, -0.507, 19.047, LED: PURPLE, THRESHOLD: 2.75
155.000, 155000, 387.607, -0.609, -7.595, 12.839, 6.567, -5.764, -1.293, LED: RED, THRESHOLD: 2.75
156.000, 156000, 387.228, -1.450, -1.601, 0.705, -0.841, 5.994, -12.134, LED: WHITE, THRESHOLD: 2.75
157.000, 157000, 387.322, -0.573, -1.314, -0.758, 0.877, 0.287, -1.463, LED: OFF, THRESHOLD: 2.75
158.000, 158000, 387.045, -6.972, -5.197, 2.026, -6.399, -3.882, 2.784, LED: BLUE, THRESHOLD: 2.75
159.000, 159000, 386.945, 6.465, 11.935, 13.683, 13.437, 17.131, 11.657, LED: GREEN, THRESHOLD: 2.75
160.000, 160000, 386.923, -10.010, 0.017, 1.814, -16.475, -11.917, -11.870, LED: BLUE, THRESHOLD: 2.75
161.000, 161000, 386.923, 6.732, -1.691, 4.976, 16.742, -1.708, 3.163, LED: RED, THRESHOLD: 2.75
162.000, 162000, 386.918, -1.226, -3.166, 0.032, -7.958, -1.475, -4.944, LED: BLUE, THRESHOLD: 2.75
163.000, 163000, 386.624, -2.959, 3.227, 5.990, -1.733, 6.392, 5.958, LED: GREEN, THRESHOLD: 2.75
164.000, 164000, 386.847, -15.842, -6.357, 11.002, -12.883, -9.584, 5.012, LED: BLUE, THRESHOLD: 2.75
165.000, 165000, 386.488, -2.311, 1.544, 19.600, 13.530, 7.901, 8.597, LED: RED, THRESHOLD: 3.00
166.000, 166000, 386.819, -14.808, -5.655, 3.904, -12.497, -7.199, -15.696, LED: WHITE, THRESHOLD: 3.00
167.000, 167000, 386.261, -0.677, 2.302, 13.565, 14.131, 7.957, 9.661, LED: RED, THRESHOLD: 3.00
168.000, 168000, 386.633, -19.600, -4.194, 0.670, -18.922, -6.496, -12.895, LED: BLUE, THRESHOLD: 3.00
169.000, 169000, 386.182, 0.802, 4.011, 11.290, 20.401, 8.205, 10.620, LED: RED, THRESHOLD: 3.00
170.000, 170000, 386.731, 1.035, 0.842, 1.499, 0.233, -3.169, -9.791, LED: WHITE, THRESHOLD: 3.00
171.000, 171000, 386.859, -13.094, -2.487, 11.102, -14.129, -3.328, 9.603, LED: BLUE, THRESHOLD: 3.00
172.000, 172000, 386.461, 9.401, 3.428, 14.152, 22.496, 5.915, 3.050, LED: RED, THRESHOLD: 3.00
173.000, 173000, 386.503, -1.594, -2.426, 7.921, -10.996, -5.855, -6.230, LED: BLUE, THRESHOLD: 3.00
174.000, 174000, 386.478, -2.576, -3.484, 10.406, -0.982, -1.058, 2.484, LED: OFF, THRESHOLD: 3.00
175.000, 175000, 386.177, 8.090, 6.022, 15.565, 10.666, 9.506, 5.160, LED: RED, THRESHOLD: 3.00
176.000, 176000, 386.520, -8.697, 0.437, 10.585, -16.786, -5.585, -4.981, LED: BLUE, THRESHOLD: 3.00
177.000, 177000, 386.114, 3.869, 6.015, 12.860, 12.566, 5.578, 2.275, LED: RED, THRESHOLD: 3.00
178.000, 178000, 386.925, -3.714, -2.931, 4.698, -7.583, -8.946, -8.161, LED: YELLOW, THRESHOLD: 3.00
179.000, 179000, 386.754, -1.075, -3.668, -0.225, 2.639, -0.738, -4.923, LED: WHITE, THRESHOLD: 3.00
180.000, 180000, 386.918, -0.023, 0.222, 7.815, 1.052, 3.890, 8.040, LED: PURPLE, THRESHOLD: 3.25
181.000, 181000, 387.236, -1.496, -3.981, 1.581, -1.473, -4.203, -6.234, LED: WHITE, THRESHOLD: 3.25
182.000, 182000, 386.981, -5.099, -0.781, 0.473, -3.604, 3.200, -1.108, LED: BLUE, THRESHOLD: 3.25
183.000, 183000, 385.885, -0.587, 13.300, 6.075, 4.512, 14.081, 5.602, LED: GREEN, THRESHOLD: 3.25
184.000, 184000, 386.533, -8.258, 1.417, -2.456, -7.671, -11.883, -8.531, LED: YELLOW, THRESHOLD: 3.25
185.000, 185000, 386.561, -6.352, -2.623, 11.835, 1.906, -4.040, 14.291, LED: PURPLE, THRESHOLD: 3.25
186.000, 186000, 386.625, -6.036, 1.350, 3.090, 0.316, 3.973, -8.745, LED: WHITE, THRESHOLD: 3.25
187.000, 187000, 386.938, 3.096, 10.675, 7.972, 9.132, 9.325, 4.882, LED: GREEN, THRESHOLD: 3.25
188.000, 188000, 386.455, -12.662, 4.439, 1.677, -15.758, -6.236, -6.295, LED: BLUE, THRESHOLD: 3.25
189.000, 189000, 386.811, 7.952, 15.555, 16.524, 20.614, 11.116, 14.846, LED: RED, THRESHOLD: 3.25
190.000, 190000, 386.783, 0.253, 6.619, 0.225, -7.699, -8.937, -16.299, LED: WHITE, THRESHOLD: 3.25
191.000, 191000, 386.576, -1.122, 9.657, 3.047, -1.375, 3.038, 2.822, LED: OFF, THRESHOLD: 3.25
192.000, 192000, 387.358, -1.761, 3.583, 10.339, -0.639, -6.074, 7.293, LED: PURPLE, THRESHOLD: 3.25
193.000, 193000, 386.648, -2.014, 8.469, 1.552, -0.253, 4.886, -8.787, LED: WHITE, THRESHOLD: 3.25
194.000, 194000, 387.612, -3.364, -0.225, -7.788, -1.350, -8.694, -9.340, LED: WHITE, THRESHOLD: 3.25
195.000, 195000, 387.139, -0.424, 2.000, 9.672, 2.940, 2.225, 17.460, LED: PURPLE, THRESHOLD: 3.50
196.000, 196000, 387.173, -0.054, 2.139, 10.014, 0.370, 0.138, 0.342, LED: OFF, THRESHOLD: 3.50
197.000, 197000, 387.216, -0.035, 2.165, 9.930, 0.019, 0.026, -0.084, LED: OFF, THRESHOLD: 3.50
198.000, 198000, 387.166, -0.066, 2.312, 9.713, -0.031, 0.147, -0.217, LED: OFF, THRESHOLD: 3.50
199.000, 199000, 387.236, -0.197, 2.390, 9.955, -0.131, 0.078, 0.242, LED: OFF, THRESHOLD: 3.50
200.000, 200000, 387.166, -0.002, 2.270, 9.918, 0.195, -0.121, -0.036, LED: OFF, THRESHOLD: 3.50
201.000, 201000, 387.175, 2.959, 2.674, 3.928, 2.961, 0.404, -5.990, LED: WHITE, THRESHOLD: 3.50
202.000, 202000, 387.997, 0.103, 2.878, 6.548, -2.856, 0.204, 2.620, LED: OFF, THRESHOLD: 3.50
203.000, 203000, 387.643, -2.616, 2.553, 4.607, -2.719, -0.325, -1.941, LED: OFF, THRESHOLD: 3.50
204.000, 204000, 388.005, -2.776, -1.381, 2.873, -0.160, -3.934, -1.734, LED: YELLOW, THRESHOLD: 3.50
